state,year,stateno,time,time2,billsproposed,photo,id_req,election_margin,election_margin_mcent,pct_gop,pct_gop_centered,gopXmargin_mcent,battleground,vep_pres,vep_pres_mcent,battleXvep_mcent,gov_gop,pct_nonwhite_registrants,nonwhite_mcent,nonwhite_absgrowth,nonwhite_growth_mcent,gov_ideology,gov_ideology_mcent,south,diff_any_id,diff_anyid_mcent,diff_photo_id,diff_photoid_mcent,voterfraud,voterfraud_mcent,hava,biennial,scaleid2
Louisiana,2012,18,11,121,0,1,1,,,57.74648,7.746479,,0,60.4,-0.3494985,0,1,34.18735,15.73378,1.545779,-3.996313,35.39405,-14.21464,1,0.6666667,0.2424913,0.3333333,0.1962632,0,-1.025,0,0,3
Maine,2001,19,0,0,2,0,0,6.270958,-9.129392,42.3913,-7.608696,69.46276,1,67.2,6.450497,6.450497,0,1.422386,-17.03118,4.545455,-0.9966375,67.15327,17.54458,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Maine,2002,19,1,1,0,0,0,0.0665665,-15.33378,46.19565,-3.804348,58.33504,1,67.2,6.450497,6.450497,0,1.444046,-17.00952,4.347826,-1.194266,70.21315,20.60446,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Maine,2003,19,2,4,0,0,0,0.0665665,-15.33378,46.15385,-3.846154,58.97609,0,67.2,6.450497,0,0,2.59819,-15.85538,79.16666,73.62457,76.30013,26.69144,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Maine,2004,19,3,9,0,0,0,2.908813,-12.49154,46.15385,-3.846154,48.04437,0,73.8,13.0505,0,0,3.762138,-14.69143,44.18605,38.64396,75.42879,25.8201,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Maine,2005,19,4,16,0,0,0,2.908813,-12.49154,48.36956,-1.630435,20.36663,0,73.8,13.0505,0,0,2.935783,-15.51779,-22.58064,-28.12274,75.23302,25.62433,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Maine,2006,19,5,25,0,0,0,7.874504,-7.525846,48.36956,-1.630435,12.2704,0,73.8,13.0505,0,0,2.096176,-16.35739,-29.16667,-34.70876,75.23302,25.62433,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Maine,2007,19,6,36,0,0,0,7.874504,-7.525846,41.84783,-8.152174,61.35201,0,73.8,13.0505,0,0,2.977669,-15.4759,41.17647,35.63438,77.2919,27.68321,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Maine,2008,19,7,49,1,0,0,13.09269,-2.307661,41.30435,-8.695652,20.06661,0,70.6,9.850498,0,0,3.870163,-14.58341,29.16667,23.62457,77.3861,27.77741,0,0,-0.4241754,0,-0.1370701,1,-0.025,0,0,1
Maine,2009,19,8,64,1,0,0,13.09269,-2.307661,37.2973,-12.7027,29.31353,0,70.6,9.850498,0,0,2.974686,-15.47888,-24.19355,-29.73564,79.39115,29.78246,0,0,-0.4241754,0,-0.1370701,2,0.975,0,0,1
Maine,2010,19,9,81,0,0,0,6.007874,-9.392476,37.2973,-12.7027,119.3098,0,70.6,9.850498,0,0,2.053917,-16.39965,-31.91489,-37.45699,82.63072,33.02203,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Maine,2011,19,10,100,1,0,0,6.007874,-9.392476,52.71739,2.717391,-25.52303,0,70.6,9.850498,0,1,2.618134,-15.83544,28.125,22.58291,85.87029,36.2616,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Maine,2012,19,11,121,1,0,0,4.601723,-10.79863,53.03867,3.038674,-32.81351,0,68.1,7.350499,0,1,3.17662,-15.27695,21.95122,16.40913,89.10986,39.50117,0,1,0.5758246,1,0.8629299,0,-1.025,0,0,1
Maryland,2001,20,0,0,2,0,0,27.17897,11.77862,26.06383,-23.93617,-281.9351,0,55.5,-5.2495,0,0,31.84988,13.39631,-7.338902,-12.88099,85.30734,35.69865,0,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,1
Maryland,2002,20,1,1,0,0,0,23.34268,7.942332,26.06383,-23.93617,-190.109,0,55.5,-5.2495,0,0,30.07993,11.62636,-7.920155,-13.46225,85.30734,35.69865,0,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,1
Maryland,2003,20,2,4,2,0,0,23.34268,7.942332,30.31915,-19.68085,-156.3118,0,55.5,-5.2495,0,1,30.14051,11.68694,6.503497,0.9614046,55.25343,5.64474,0,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,1
Maryland,2004,20,3,9,0,0,0,23.34268,7.942332,30.31915,-19.68085,-156.3118,0,62.9,2.150501,0,1,30.19432,11.74075,6.106369,0.564277,49.84236,0.2336715,0,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,1
Maryland,2005,20,4,16,3,0,0,23.34268,7.942332,30.31915,-19.68085,-156.3118,0,62.9,2.150501,0,1,31.33803,12.88446,4.641089,-0.9010031,49.84236,0.2336715,0,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,1
Maryland,2006,20,5,25,6,0,0,27.90852,12.50817,30.31915,-19.68085,-246.1715,0,62.9,2.150501,0,1,32.46323,14.00966,4.435246,-1.106846,49.84236,0.2336715,0,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,1
Maryland,2007,20,6,36,2,0,0,27.90852,12.50817,27.12766,-22.87234,-286.0912,0,62.9,2.150501,0,0,34.57101,16.11744,8.607021,3.064929,83.61978,34.01109,0,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,1
Maryland,2008,20,7,49,5,0,0,27.90852,12.50817,27.12766,-22.87234,-286.0912,0,67,6.2505,0,0,36.5983,18.14473,7.924922,2.38283,83.96481,34.35612,0,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,1
Maryland,2009,20,8,64,3,0,0,27.90852,12.50817,26.73797,-23.26203,-290.9655,0,67,6.2505,0,0,35.71294,17.25937,-7.922705,-13.4648,83.96481,34.35612,0,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,1
Maryland,2010,20,9,81,1,0,0,24.14917,8.74882,26.73797,-23.26203,-203.5153,0,67,6.2505,0,0,34.71503,16.26146,-8.604407,-14.1465,80.68903,31.08034,0,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,1
Maryland,2011,20,10,100,2,0,0,24.14917,8.74882,29.25532,-20.74468,-181.4915,0,67,6.2505,0,0,35.55679,17.10322,10.16074,4.618643,77.41325,27.80456,0,0.5,0.0758246,0,-0.1370701,0,-1.025,0,0,1
Maryland,2012,20,11,121,1,0,0,24.14917,8.74882,29.25532,-20.74468,-181.4915,0,66.2,5.450497,0,0,36.28809,17.83452,9.223554,3.681462,74.13747,24.52878,0,0.75,0.3258246,0.25,0.1129299,0,-1.025,0,0,1
Massachusetts,2001,21,0,0,5,0,0,54.3364,38.93605,14,-36,-1401.698,0,59.9,-0.8494985,0,1,8.646385,-9.807185,2.767528,-2.774565,68.96371,19.35502,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,0,1
Massachusetts,2002,21,1,1,5,0,0,49.90924,34.50889,14.28571,-35.71429,-1232.46,0,59.9,-0.8494985,0,1,8.943092,-9.510478,2.692998,-2.849094,67.44894,17.84025,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,0,1
Massachusetts,2003,21,2,4,8,0,0,49.90924,34.50889,14.57286,-35.42714,-1222.551,0,59.9,-0.8494985,0,1,9.549469,-8.904101,11.53846,5.99637,67.44894,17.84025,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,0,1
Massachusetts,2004,21,3,9,9,0,0,40.02144,24.62109,14.57286,-35.42714,-872.2548,0,64.2,3.450497,0,1,10.10623,-8.347341,10.34483,4.802736,66.02711,16.41842,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,1,0,1
Massachusetts,2005,21,4,16,8,0,0,40.02144,24.62109,13.56784,-36.43216,-896.9996,0,64.2,3.450497,0,1,9.815399,-8.638171,-7.102273,-12.64436,66.02711,16.41842,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,0,1
Massachusetts,2006,21,5,25,6,0,0,55.82459,40.42424,13.56784,-36.43216,-1472.742,0,64.2,3.450497,0,1,9.496857,-8.956714,-7.64526,-13.18735,64.87682,15.26813,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,0,1
Massachusetts,2007,21,6,36,10,0,0,55.82459,40.42424,12,-38,-1536.121,0,64.2,3.450497,0,0,10.30434,-8.14923,10.43046,4.888372,90.98625,41.37756,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,0,1
Massachusetts,2008,21,7,49,10,0,0,64.2542,48.85385,12.0603,-37.9397,-1853.5,0,66.8,6.050503,0,0,11.08411,-7.36946,9.445277,3.903185,90.85922,41.25053,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,0,1
Massachusetts,2009,21,8,64,14,0,0,64.2542,48.85385,10.55276,-39.44724,-1927.149,0,66.8,6.050503,0,0,10.5013,-7.95227,-6.164383,-11.70648,90.85922,41.25053,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,0,1
Massachusetts,2010,21,9,81,12,0,0,33.18517,17.78481,10.55276,-39.44724,-701.5618,0,66.8,6.050503,0,0,9.90712,-8.546451,-6.569343,-12.11143,91.03458,41.42589,0,0.2,-0.2241754,0,-0.1370701,0,-1.025,0,0,1
Massachusetts,2011,21,10,100,1,0,0,33.18517,17.78481,18,-32,-569.1141,0,66.8,6.050503,0,0,13.13493,-5.31864,43.4375,37.89541,91.20993,41.60124,0,0.4,-0.0241754,0,-0.1370701,0,-1.025,0,0,1
Massachusetts,2012,21,11,121,1,0,0,52.44797,37.04762,19.07216,-30.92784,-1145.803,0,66.3,5.550503,0,0,15.90849,-2.54508,30.28322,24.74113,91.38528,41.7766,0,0.6,0.1758246,0.2,0.0629299,0,-1.025,0,0,1
Michigan,2001,22,0,0,1,1,1,2.467064,-12.93329,54.79452,4.79452,-62.0089,1,59.9,-0.8494985,-0.8494985,1,14.90231,-3.55126,7.053072,1.51098,21.17673,-28.43196,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,3
Michigan,2002,22,1,1,0,1,1,0.7643127,-14.63604,54.42177,4.421769,-64.71717,1,59.9,-0.8494985,-0.8494985,1,15.44131,-3.01226,6.588389,1.046297,19.37972,-30.22897,0,0,-0.4241754,0,-0.1370701,2,0.975,0,0,3
Michigan,2003,22,2,4,0,1,1,0.7643127,-14.63604,57.43243,7.432432,-108.7813,0,59.9,-0.8494985,0,0,16.13327,-2.3203,5.201958,-0.3401338,68.19736,18.58867,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,3
Michigan,2004,22,3,9,0,1,1,2.997726,-12.40262,57.43243,7.432432,-92.18166,0,66.6,5.850499,0,0,16.81581,-1.637761,4.944736,-0.5973565,70.34266,20.73397,0,0,-0.4241754,0,-0.1370701,1,-0.025,0,0,3
Michigan,2005,22,4,16,0,1,1,2.997726,-12.40262,54.05405,4.054054,-50.28091,0,66.6,5.850499,0,0,17.70245,-0.7511202,4.21286,-1.329232,59.26638,9.65769,0,0.3333333,-0.0908421,0.3333333,0.1962632,0,-1.025,0,0,3
Michigan,2006,22,5,25,0,1,1,9.359932,-6.040418,54.79452,4.79452,-28.96091,0,66.6,5.850499,0,0,18.60731,0.1537393,4.042553,-1.499539,59.64443,10.03574,0,0.6666667,0.2424913,0.3333333,0.1962632,0,-1.025,0,0,3
Michigan,2007,22,6,36,1,1,1,9.359932,-6.040418,49.32433,-0.6756757,4.081364,0,66.6,5.850499,0,0,18.09586,-0.3577105,-0.204499,-5.746591,69.65694,20.04825,0,0.6666667,0.2424913,0.3333333,0.1962632,0,-1.025,0,0,3
Michigan,2008,22,7,49,2,1,1,15.50993,0.1095835,49.32433,-0.6756757,-0.0740429,0,69.2,8.450497,0,0,17.60983,-0.8437392,-0.204918,-5.74701,69.11573,19.50704,0,0.6666667,0.2424913,0.3333333,0.1962632,0,-1.025,0,0,3
Michigan,2009,22,8,64,1,1,1,15.50993,0.1095835,43.53741,-6.462585,-0.7081925,0,69.2,8.450497,0,0,17.07638,-1.37719,-6.570842,-12.11293,73.34405,23.73536,0,0.6666667,0.2424913,0.3333333,0.1962632,0,-1.025,0,0,3
Michigan,2010,22,9,81,2,1,1,8.386742,-7.013608,44.21769,-5.782313,40.55488,0,69.2,8.450497,0,0,16.50088,-1.952691,-7.032967,-12.57506,70.31699,20.7083,0,0.6666667,0.2424913,0.3333333,0.1962632,0,-1.025,0,0,3
Michigan,2011,22,10,100,0,1,1,8.386742,-7.013608,60.13514,10.13513,-71.08387,0,69.2,8.450497,0,1,17.09314,-1.36043,8.56974,3.027648,67.28994,17.68125,0,1,0.5758246,0.6666667,0.5295966,0,-1.025,0,0,3
Michigan,2012,22,11,121,1,1,1,7.850929,-7.549421,60.81081,10.81081,-81.61536,0,64.7,3.950497,0,1,17.63345,-0.8201205,7.893304,2.351212,64.26289,14.6542,0,1,0.5758246,0.6666667,0.5295966,0,-1.025,0,0,3
Minnesota,2001,23,0,0,4,0,0,1.480728,-13.91962,47.73869,-2.261307,31.47653,0,69.5,8.7505,0,0,4.124817,-14.32875,9.523809,3.981717,52.51974,2.911051,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Minnesota,2002,23,1,1,3,0,0,1.425774,-13.97458,48.9899,-1.010101,14.11573,0,69.5,8.7505,0,0,4.328255,-14.12531,8.695652,3.15356,53.71683,4.108141,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Minnesota,2003,23,2,4,5,0,0,1.425774,-13.97458,56.5,6.5,-90.83475,1,69.5,8.7505,8.7505,1,6.19973,-12.25384,48,42.45791,23.81628,-25.79241,0,0.5,0.0758246,0.5,0.3629299,0,-1.025,0,0,1
Minnesota,2004,23,3,9,5,0,0,4.467743,-10.93261,56,6,-65.59564,1,78.4,17.6505,17.6505,1,7.954544,-10.49903,32.43243,26.89034,27.47915,-22.12954,0,0.5,0.0758246,0.5,0.3629299,0,-1.025,1,0,1
Minnesota,2005,23,4,16,2,0,0,4.467743,-10.93261,49.5,-0.5,5.466303,1,78.4,17.6505,17.6505,1,6.664421,-11.78915,-19.18367,-24.72577,34.07151,-15.53718,0,0.5,0.0758246,0.25,0.1129299,0,-1.025,0,0,1
Minnesota,2006,23,5,25,3,0,0,11.34717,-4.053182,49.5,-0.5,2.026591,1,78.4,17.6505,17.6505,1,5.276031,-13.17754,-23.73737,-29.27946,34.07151,-15.53718,0,0.5,0.0758246,0.25,0.1129299,0,-1.025,0,0,1
Minnesota,2007,23,6,36,4,0,0,11.34717,-4.053182,35.8209,-14.1791,57.47049,0,78.4,17.6505,0,1,6.473328,-11.98024,24.17219,18.63009,50.25439,0.6457007,0,0.5,0.0758246,0.25,0.1129299,0,-1.025,0,0,1
Minnesota,2008,23,7,49,4,0,0,11.20425,-4.196104,35,-15,62.94156,0,77.8,17.0505,0,1,7.642441,-10.81113,19.46667,13.92457,48.95831,-0.6503808,0,0.5,0.0758246,0.25,0.1129299,8,6.975,0,0,1
Minnesota,2009,23,8,64,2,0,0,11.20425,-4.196104,33.83084,-16.16916,67.84745,0,77.8,17.0505,0,1,6.717072,-11.7365,-14.73214,-20.27423,48.95831,-0.6503808,0,0.5,0.0758246,0.25,0.1129299,1,-0.025,0,0,1
Minnesota,2010,23,9,81,3,0,0,1.396233,-14.00412,33.83084,-16.16916,226.4347,0,77.8,17.0505,0,1,5.732948,-12.72062,-17.27749,-22.81958,45.71724,-3.891451,0,0.5,0.0758246,0.25,0.1129299,1,-0.025,0,0,1
Minnesota,2011,23,10,100,1,0,0,1.396233,-14.00412,54.22886,4.228856,-59.22139,0,77.8,17.0505,0,0,7.447357,-11.00621,37.65823,32.11613,42.47617,-7.13252,0,0.75,0.3258246,0.5,0.3629299,0,-1.025,0,0,1
Minnesota,2012,23,11,121,1,0,0,10.57415,-4.8262,54.5,4.5,-21.7179,0,75.7,14.9505,0,0,8.978928,-9.474643,27.35632,21.81423,39.2351,-10.37359,0,0.75,0.3258246,0.5,0.3629299,0,-1.025,0,0,1
Mississippi,2001,24,0,0,7,0,0,28.03045,12.6301,29.82456,-20.17544,-254.8179,0,49.1,-11.6495,0,0,32.04189,13.58832,-2.340425,-7.882517,70.00249,20.3938,1,0.75,0.3258246,0.25,0.1129299,0,-1.025,0,0,1
Mississippi,2002,24,1,1,10,0,0,28.03045,12.6301,29.82456,-20.17544,-254.8179,0,49.1,-11.6495,0,0,32,13.54643,-2.396514,-7.938606,70.00249,20.3938,1,0.75,0.3258246,0.25,0.1129299,0,-1.025,0,0,1
Mississippi,2003,24,2,4,15,0,0,13.81992,-1.580434,33.33333,-16.66667,26.34057,0,49.1,-11.6495,0,0,34.67354,16.21997,12.61161,7.069516,70.00249,20.3938,1,1,0.5758246,0.25,0.1129299,1,-0.025,0,0,1
Mississippi,2004,24,3,9,8,0,0,13.81992,-1.580434,36.78161,-13.21839,20.8908,0,55.7,-5.049499,0,1,37.15232,18.69875,11.19921,5.657115,46.63922,-2.969469,1,1,0.5758246,0.25,0.1129299,0,-1.025,0,0,1
Mississippi,2005,24,4,16,11,0,0,13.81992,-1.580434,40.8046,-9.195402,14.53273,0,55.7,-5.049499,0,1,36.95284,18.49927,-2.941176,-8.483269,44.57306,-5.035631,1,1,0.5758246,0.25,0.1129299,0,-1.025,0,0,1
Mississippi,2006,24,5,25,13,0,0,13.81992,-1.580434,41.04046,-8.959538,14.15996,0,55.7,-5.049499,0,1,36.74321,18.28964,-3.030303,-8.572395,44.57306,-5.035631,1,1,0.5758246,0.25,0.1129299,1,-0.025,0,0,1
Mississippi,2007,24,6,36,11,0,0,8.928253,-6.472097,42.77457,-7.225433,46.76371,0,55.7,-5.049499,0,1,37.57436,19.12079,7.670455,2.128362,41.16391,-8.44478,1,1,0.5758246,0.25,0.1129299,0,-1.025,0,0,1
Mississippi,2008,24,7,49,13,0,0,8.928253,-6.472097,41.37931,-8.620689,55.79394,0,61,0.2505,0,1,38.32599,19.87242,7.124011,1.581919,40.32737,-9.281321,1,1,0.5758246,0.25,0.1129299,0,-1.025,0,0,1
Mississippi,2009,24,8,64,12,0,0,8.928253,-6.472097,41.95402,-8.045977,52.07434,0,61,0.2505,0,1,37.68023,19.22666,-3.448276,-8.990368,40.32737,-9.281321,1,1,0.5758246,0.25,0.1129299,3,1.975,0,0,1
Mississippi,2010,24,9,81,11,0,0,8.928253,-6.472097,42.19653,-7.803468,50.5048,0,61,0.2505,0,1,37.01044,18.55687,-3.571429,-9.113521,40.15823,-9.45046,1,1,0.5758246,0.25,0.1129299,4,2.975,0,0,1
Mississippi,2011,24,10,100,2,0,0,12.18237,-3.217977,43.3526,-6.647399,21.39118,0,61,0.2505,0,1,38.24414,19.79057,12.16931,6.627221,39.98909,-9.6196,1,1,0.5758246,0.5,0.3629299,0,-1.025,0,0,1
Mississippi,2012,24,11,121,0,0,0,12.18237,-3.217977,54.06977,4.069767,-13.09642,0,59.7,-1.049499,0,1,39.29766,20.84409,10.84906,5.306964,39.81995,-9.78874,1,1,0.5758246,0.5,0.3629299,0,-1.025,0,0,1
Missouri,2001,25,0,0,0,0,0,1.470673,-13.92968,47.71574,-2.284264,31.81906,1,58.2,-2.549499,-2.549499,0,12.95803,-5.49554,1.302083,-4.240009,31.2303,-18.37839,0,0.375,-0.0491754,0,-0.1370701,0,-1.025,0,0,1
Missouri,2002,25,1,1,1,0,0,3.78656,-11.61379,48.20513,-1.794872,20.84526,1,58.2,-2.549499,-2.549499,0,13.21704,-5.23653,1.285347,-4.256745,31.77267,-17.83602,0,0.375,-0.0491754,0,-0.1370701,0,-1.025,0,0,1
Missouri,2003,25,2,4,1,0,0,3.78656,-11.61379,55.83756,5.837564,-67.79623,0,58.2,-2.549499,0,0,14.37391,-4.07966,15.22843,9.686334,51.16832,1.55963,0,0.375,-0.0491754,0,-0.1370701,0,-1.025,1,0,1
Missouri,2004,25,3,9,1,0,0,5.262085,-10.13826,55.83756,5.837564,-59.18276,0,65.3,4.550503,0,0,15.40768,-3.04589,13.21586,7.673768,52.45589,2.847201,0,0.375,-0.0491754,0,-0.1370701,1,-0.025,0,0,1
Missouri,2005,25,4,16,0,0,0,5.262085,-10.13826,61.02564,11.02564,-111.7809,0,65.3,4.550503,0,1,14.81709,-3.63648,-6.225681,-11.76777,16.53467,-33.07402,0,0.375,-0.0491754,0,-0.1370701,1,-0.025,0,0,1
Missouri,2006,25,5,25,3,0,1,0.244545,-15.1558,61.1399,11.1399,-168.8341,0,65.3,4.550503,0,1,14.19559,-4.25798,-6.639004,-12.1811,16.21684,-33.39185,0,0.375,-0.0491754,0,-0.1370701,0,-1.025,0,0,2
Missouri,2007,25,6,36,4,0,1,0.244545,-15.1558,57.3604,7.360406,-111.5529,1,65.3,4.550503,4.550503,1,13.9975,-4.456069,-0.5555556,-6.097648,18.49872,-31.10997,0,0.375,-0.0491754,0,-0.1370701,0,-1.025,0,0,2
Missouri,2008,25,7,49,1,0,1,3.980278,-11.42007,56.85279,6.852792,-78.25938,1,67.6,6.850499,6.850499,1,13.80273,-4.65084,-0.5586592,-6.100751,18.53475,-31.07394,0,0.375,-0.0491754,0,-0.1370701,0,-1.025,0,0,2
Missouri,2009,25,8,64,1,0,1,3.980278,-11.42007,56.85279,6.852792,-78.25938,1,67.6,6.850499,6.850499,0,13.99712,-4.45645,-1.910112,-7.452204,50.30679,0.6980994,0,0.5,0.0758246,0.125,-0.0120701,0,-1.025,0,0,2
Missouri,2010,25,9,81,2,0,1,24.68652,9.286166,56.63265,6.632653,61.59192,1,67.6,6.850499,6.850499,0,14.20511,-4.24846,-1.947308,-7.4894,49.98985,0.3811591,0,0.5,0.0758246,0.125,-0.0120701,0,-1.025,0,0,2
Missouri,2011,25,10,100,2,0,1,24.68652,9.286166,67.00507,17.00508,157.912,0,67.6,6.850499,0,0,14.92887,-3.5247,11.56542,6.023328,49.67291,0.0642188,0,0.625,0.2008246,0.25,0.1129299,0,-1.025,0,0,2
Missouri,2012,25,11,121,1,0,1,15.37907,-0.0212835,66.83938,16.83938,-0.3584015,0,62.5,1.7505,0,0,15.57329,-2.88028,10.36649,4.8244,49.35597,-0.2527215,0,0.625,0.2008246,0.25,0.1129299,0,-1.025,0,0,2
Montana,2001,26,0,0,0,0,0,13.82233,-1.578023,59.33333,9.333333,-14.72822,0,61.6,0.8504985,0,1,6.243271,-12.2103,-6.451613,-11.9937,19.01122,-30.59747,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,1,1
Montana,2002,26,1,1,0,0,0,6.980293,-8.420056,59.33333,9.333333,-78.58719,0,61.6,0.8504985,0,1,5.769234,-12.68434,-6.896552,-12.43864,21.00052,-28.60817,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,1,1
Montana,2003,26,2,4,1,0,1,6.980293,-8.420056,54.66667,4.666667,-39.29359,0,61.6,0.8504985,0,1,6.079025,-12.37455,11.11111,5.569019,24.74232,-24.86637,0,0.5,0.0758246,0.5,0.3629299,0,-1.025,1,1,2
Montana,2004,26,3,9,0,0,1,0.5101089,-14.89024,54.66667,4.666667,-69.48779,0,64.4,3.650501,0,1,6.358383,-12.09519,10,4.457908,24.74232,-24.86637,0,0.5,0.0758246,0.5,0.3629299,0,-1.025,0,1,2
Montana,2005,26,4,16,0,0,1,0.5101089,-14.89024,48.66667,-1.333333,19.85365,0,64.4,3.650501,0,0,6.40155,-12.05202,0,-5.542092,61.8903,12.28161,0,0.5,0.0758246,0.25,0.1129299,0,-1.025,0,1,2
Montana,2006,26,5,25,0,0,1,2.158463,-13.24189,48.66667,-1.333333,17.65585,0,64.4,3.650501,0,0,6.445313,-12.00826,0,-5.542092,63.49663,13.88794,0,0.5,0.0758246,0.25,0.1129299,0,-1.025,0,1,2
Montana,2007,26,6,36,0,0,1,2.158463,-13.24189,49.66443,-0.3355705,4.443587,1,64.4,3.650501,3.650501,0,6.809341,-11.64423,6.060606,0.518514,60.82122,11.21253,0,0.5,0.0758246,0.25,0.1129299,0,-1.025,0,1,2
Montana,2008,26,7,49,0,0,1,0.8894119,-14.51094,49.66443,-0.3355705,4.869443,1,66.3,5.550503,5.550503,0,7.17054,-11.28303,5.714286,0.1721939,60.38644,10.77775,0,0.5,0.0758246,0.25,0.1129299,0,-1.025,0,1,2
Montana,2009,26,8,64,1,0,1,0.8894119,-14.51094,51.33333,1.333333,-19.34792,1,66.3,5.550503,5.550503,0,8.639526,-9.814044,17.56757,12.02548,56.04712,6.438429,0,0.5,0.0758246,0.25,0.1129299,0,-1.025,0,1,2
Montana,2010,26,9,81,0,0,1,26.63046,11.23011,51.33333,1.333333,14.97347,1,66.3,5.550503,5.550503,0,10.1833,-8.27027,14.94253,9.400436,56.04712,6.438429,0,0.75,0.3258246,0.5,0.3629299,0,-1.025,0,1,2
Montana,2011,26,10,100,1,0,1,26.63046,11.23011,64,14,157.2215,0,66.3,5.550503,0,0,9.865898,-8.587672,3,-2.542092,56.04712,6.438429,0,0.75,0.3258246,0.5,0.3629299,1,-0.025,0,1,2
Montana,2012,26,11,121,0,0,1,11.64146,-3.758893,64.18919,14.18919,-53.33565,0,62.6,1.850498,0,0,9.584084,-8.869487,2.912621,-2.629471,56.04712,6.438429,0,0.75,0.3258246,0.5,0.3629299,0,-1.025,0,1,2
Nebraska,2001,27,0,0,1,0,0,,,,,,0,56.9,-3.849499,0,1,6.811508,-11.64206,-10.76923,-16.31132,26.89353,-22.71516,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Nebraska,2002,27,1,1,1,0,0,,,,,,0,56.9,-3.849499,0,1,6.085922,-12.36765,-12.06897,-17.61106,25.65385,-23.95484,0,0,-0.4241754,0,-0.1370701,0,-1.025,0,0,1
Nebraska,2003,27,2,4,2,0,0,,,,,,0,56.9,-3.849499,0,1,7.061501,-11.39207,21.56863,16.02654,25.65385,-23.95484,0,0.3333333,-0.0908421,0.3333333,0.1962632,0,-1.025,0,0,1
Nebraska,2004,27,3,9,0,0,0,,,,,,0,62.9,2.150501,0,1,7.952072,-10.5015,17.74194,12.19984,25.65385,-23.95484,0,0.3333333,-0.0908421,0.1666667,0.0295966,1,-0.025,0,0,1
Nebraska,2005,27,4,16,0,0,0,,,,,,0,62.9,2.150501,0,1,7.17514,-11.27843,-13.0137,-18.55579,25.65385,-23.95484,0,0.3333333,-0.0908421,0.1666667,0.0295966,0,-1.025,0,0,1
Nebraska,2006,27,5,25,0,0,0,,,,,,0,62.9,2.150501,0,1,6.338028,-12.11554,-14.96063,-20.50272,23.43545,-26.17324,0,0.5,0.0758246,0.1666667,0.0295966,0,-1.025,0,0,1
Nebraska,2007,27,6,36,0,0,0,,,,,,1,62.9,2.150501,2.150501,1,7.202682,-11.25089,19.44444,13.90235,23.43545,-26.17324,0,0.5,0.0758246,0.1666667,0.0295966,0,-1.025,0,0,1
Nebraska,2008,27,7,49,0,0,0,,,,,,1,62.9,2.150501,2.150501,1,7.987221,-10.46635,16.27907,10.73698,19.75986,-29.84883,0,0.5,0.0758246,0.1666667,0.0295966,0,-1.025,0,0,1
Nebraska,2009,27,8,64,0,0,0,,,,,,1,62.9,2.150501,2.150501,1,7.286285,-11.16728,-15.33333,-20.87543,19.75986,-29.84883,0,0.5,0.0758246,0.1666667,0.0295966,0,-1.025,0,0,1
Nebraska,2010,27,9,81,0,0,0,,,,,,1,62.9,2.150501,2.150501,1,6.467659,-11.98591,-18.11024,-23.65233,18.38968,-31.21901,0,0.5,0.0758246,0.1666667,0.0295966,0,-1.025,0,0,1
Nebraska,2011,27,10,100,2,0,0,,,,,,0,62.9,2.150501,0,1,7.565979,-10.88759,24.03846,18.49637,17.0195,-32.58919,0,0.6666667,0.2424913,0.3333333,0.1962632,0,-1.025,0,0,1
